age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
16,4,11637,8,10,2,3,0,4,1,95,0,39,39,2
21,4,2794,15,9,4,5,4,4,1,0,0,59,39,0
34,4,1465,1,6,2,7,0,4,1,0,0,39,39,0
10,4,17635,7,11,4,12,1,4,1,0,0,41,39,0
32,2,3545,12,13,6,10,4,4,0,0,0,15,39,0
9,4,8845,11,8,5,7,4,2,0,0,0,39,39,0
25,4,17062,12,13,2,4,0,4,1,0,0,59,39,2
20,4,21303,9,12,4,7,1,2,1,0,36,31,39,0
21,4,12478,15,9,4,1,3,4,0,0,0,39,39,0
31,4,16572,11,8,2,8,0,4,1,0,0,39,26,2
24,4,28168,9,12,0,13,4,2,1,96,0,44,0,2
16,4,16001,11,8,2,4,0,4,1,70,0,59,39,0
13,4,14063,11,8,4,8,1,4,1,0,0,39,21,0
8,7,14299,9,12,4,10,1,4,0,0,0,49,39,0
33,4,17701,9,12,2,12,0,4,1,0,0,39,39,2
37,5,17439,11,8,2,4,0,4,1,0,0,35,39,2
20,4,12225,1,6,0,3,1,4,1,0,0,39,39,0
42,6,16786,9,12,2,12,0,4,1,112,0,54,39,2
0,4,3334,0,5,4,12,3,2,0,0,0,23,39,0
48,0,23858,1,6,2,0,0,4,1,19,0,39,39,0
39,6,11529,11,8,6,1,4,4,0,122,0,39,39,2
40,4,9089,11,8,0,8,1,4,1,0,0,37,39,0
16,4,27074,0,5,4,8,3,2,1,0,0,19,39,0
24,6,19069,12,13,2,3,0,4,1,0,0,64,39,0
28,4,3484,9,12,6,8,3,1,0,0,0,39,30,0
33,4,13163,11,8,2,12,0,4,1,0,0,47,39,0
1,4,4325,11,8,4,12,2,4,1,0,0,24,39,0
2,4,22910,15,9,4,1,3,4,0,0,0,19,39,0
9,4,3471,15,9,2,10,5,1,0,0,0,39,39,0
44,0,16432,7,11,2,0,0,4,1,0,0,1,39,2
50,0,15264,1,6,2,0,0,4,1,0,0,39,39,0
24,4,6515,15,9,2,10,0,4,1,0,0,39,39,2
12,4,16983,11,8,4,3,1,4,1,0,0,49,39,0
10,4,5949,15,9,4,3,1,2,1,0,0,39,39,0
18,4,15839,11,8,0,1,4,4,0,0,0,37,39,0
20,4,1820,9,12,4,3,1,4,1,0,0,87,39,2
5,4,8830,1,6,4,1,1,4,1,0,0,39,39,0
8,4,9478,0,5,4,9,3,4,0,0,0,23,39,0
9,4,10152,11,8,2,12,0,4,1,0,0,49,39,0
10,2,23810,11,8,0,11,3,4,1,0,0,39,39,0
9,4,13381,9,12,4,1,1,4,1,93,0,64,39,0
34,4,6696,11,8,2,3,0,4,1,0,0,39,39,0
28,4,25868,11,8,2,4,0,1,1,0,0,39,39,2
43,4,3828,11,8,2,12,0,4,1,0,0,39,39,0
18,4,2703,15,9,2,4,0,4,1,0,0,54,39,2
7,4,19603,11,8,4,7,3,4,1,0,0,39,39,0
23,2,16089,11,8,0,3,3,4,0,0,0,39,33,0
52,0,11573,11,8,6,0,1,4,0,0,0,19,39,0
27,4,10876,9,12,2,10,0,2,1,0,55,49,39,2
48,4,3608,11,8,0,4,2,4,0,21,0,49,39,0
35,5,1887,15,9,2,1,5,4,0,0,0,39,39,2
21,4,7562,11,8,5,3,4,4,0,0,0,34,39,0
1,4,7664,1,6,4,12,3,4,0,0,0,48,39,0
7,4,18395,8,10,4,7,3,4,1,0,0,39,39,0
35,4,13769,15,9,2,4,0,4,1,0,0,59,39,0
4,4,15012,11,8,4,7,1,4,1,0,0,43,39,0
50,6,5696,10,15,2,12,0,4,1,115,0,39,39,2
47,6,12428,15,9,6,3,1,4,0,0,0,7,39,0
8,4,23077,15,9,4,4,3,2,1,0,0,39,39,0
17,1,25513,12,13,2,1,0,4,1,0,0,49,39,2
22,6,936,11,8,2,5,0,4,1,0,0,49,39,0
9,4,26702,11,8,4,6,3,4,1,0,0,51,39,0
2,4,24077,0,5,4,5,3,4,1,0,0,24,39,0
18,4,4946,11,8,2,4,0,4,1,0,0,49,39,2
9,4,17244,12,13,4,10,1,4,0,0,0,39,39,0
21,4,4948,11,8,5,8,3,4,1,0,0,34,39,0
28,4,4813,15,9,2,7,0,4,1,0,0,64,39,0
1,4,5130,1,6,4,8,4,4,0,0,0,27,39,0
34,4,16700,15,9,0,1,1,4,0,0,0,62,39,0
19,4,26017,11,8,5,8,4,2,0,0,0,27,39,0
1,4,7092,15,9,4,8,3,4,0,0,0,15,0,0
20,2,7023,8,10,4,11,1,4,1,73,0,39,39,0
20,4,6998,9,12,2,4,0,4,1,0,0,59,39,2
22,1,15163,11,8,2,1,5,4,0,0,0,39,39,2
4,4,12382,15,9,4,8,3,4,1,0,0,39,39,0
29,7,287,10,15,2,10,0,4,1,98,0,44,39,2
16,4,15598,11,8,5,12,1,4,0,0,0,34,39,0
6,4,28160,9,12,4,1,4,2,0,0,0,39,39,0
35,6,9810,11,8,0,12,4,2,1,0,0,39,39,0
11,4,2594,11,8,4,1,3,4,0,0,0,39,39,0
6,7,20566,15,9,4,10,1,4,1,0,0,39,39,0
31,5,18100,15,9,2,4,0,4,1,0,0,39,39,2
0,4,18586,1,6,4,12,3,4,0,0,0,19,39,0
5,6,22900,15,9,4,10,3,4,0,0,0,2,39,0
9,4,10453,11,8,4,1,3,1,1,0,0,78,0,2
23,4,12096,11,8,2,3,0,4,1,0,0,39,39,0
73,4,21185,0,5,2,4,0,4,1,0,0,39,39,0
11,4,15684,11,8,0,12,3,4,0,0,0,39,39,0
27,4,12619,11,8,2,14,0,4,1,0,0,39,39,0
12,4,1331,9,12,2,8,0,4,1,95,0,41,39,2
28,4,3859,8,10,2,4,0,4,1,0,55,49,39,2
26,4,22298,11,8,2,7,0,2,1,0,0,39,11,2
0,0,21867,0,5,4,0,3,4,1,0,0,7,39,0
32,1,7846,9,12,2,4,0,4,1,0,0,39,39,2
10,4,8675,9,12,4,13,3,4,1,0,0,49,39,0
43,6,21812,11,8,0,3,4,4,0,0,0,39,39,0
16,4,7218,11,8,2,7,5,3,0,0,0,39,4,0
36,6,7150,0,5,2,3,0,4,1,0,0,49,39,2
2,4,14382,15,9,4,12,1,4,1,0,0,39,39,0
11,6,15365,11,8,0,5,1,4,1,0,0,39,39,0
5,4,17533,7,11,4,6,3,4,1,0,0,19,39,0
31,6,17680,11,8,2,14,0,4,1,0,0,59,39,0
59,0,3562,0,5,2,0,0,4,1,10,0,39,39,0
2,4,14894,15,9,4,8,3,4,0,0,0,24,39,0
11,4,2890,8,10,2,8,2,4,0,53,0,39,39,0
41,4,10958,15,9,2,12,0,2,1,0,0,39,39,0
2,6,24139,15,9,4,3,3,4,0,0,0,24,39,0
20,0,7510,11,8,0,0,1,1,0,0,0,41,0,0
5,4,17972,15,9,4,3,3,4,1,0,0,39,39,0
35,6,7569,14,14,2,10,0,4,1,0,0,49,39,2
14,4,1100,9,12,2,7,0,4,1,0,0,49,39,0
33,6,13333,10,15,2,10,0,4,1,63,0,39,39,0
45,4,12269,11,8,6,3,4,4,1,0,0,39,39,0
9,4,1232,9,12,4,10,1,4,1,0,0,49,39,0
47,7,22783,11,8,6,1,1,4,0,0,0,23,39,0
21,4,700,15,9,2,3,0,4,1,0,0,39,39,0
27,4,6901,14,14,2,10,0,4,1,112,0,78,39,2
11,6,19283,11,8,0,4,1,4,0,0,0,39,39,0
2,4,349,11,8,4,8,3,4,0,0,0,51,39,0
22,4,9185,11,8,4,7,1,4,0,0,0,9,39,0
33,4,11745,0,5,2,3,0,4,1,0,0,39,39,2
22,5,16988,12,13,2,10,5,4,0,0,0,39,39,2
19,4,24586,9,12,4,13,3,4,1,0,0,39,39,0
22,4,17009,8,10,2,6,0,4,1,0,0,48,39,0
34,5,5471,7,11,4,12,1,4,0,0,0,24,39,0
11,4,13218,11,8,4,8,3,4,0,0,0,31,39,0
40,6,5463,14,14,2,10,0,4,1,0,0,29,39,2
23,2,1338,14,14,5,10,3,2,0,0,0,39,39,0
10,4,28092,15,9,0,12,4,4,0,0,0,39,29,0
15,4,19349,15,9,4,12,3,4,1,0,49,59,39,0
32,7,10596,11,8,0,4,4,4,0,0,0,43,39,0
17,6,8871,0,5,4,8,3,4,0,0,0,39,39,0
7,4,5285,11,8,4,7,3,4,1,0,0,39,39,0
37,4,21616,5,3,0,7,1,4,1,0,0,39,13,0
35,4,1521,2,7,2,3,0,4,1,0,0,44,39,0
26,4,12043,1,6,2,6,5,4,0,0,0,24,39,0
67,0,26389,4,2,6,0,1,4,1,0,0,14,39,0
62,0,5131,7,11,2,0,5,4,0,0,0,1,39,2
18,4,2139,15,9,2,7,0,4,1,0,0,45,39,0
39,4,4865,11,8,0,14,1,4,1,0,0,29,39,0
13,4,26707,11,8,4,3,1,4,1,0,0,39,39,0
37,4,5438,11,8,6,8,4,4,0,0,0,39,39,0
18,4,23818,9,12,4,12,1,1,1,0,0,49,39,0
15,4,8041,15,9,4,1,3,2,0,0,0,39,39,0
27,5,18059,9,12,2,4,0,4,1,0,0,59,39,2
15,4,22978,11,8,1,8,2,4,0,0,0,9,39,0
43,4,13926,2,7,2,1,0,4,1,0,0,39,39,0
23,4,21587,15,9,0,8,1,4,1,0,0,44,39,0
33,4,23086,5,3,2,7,0,2,1,0,0,39,39,0
41,4,18234,6,4,2,6,0,4,1,0,0,49,39,2
24,4,3028,11,8,2,3,0,4,1,0,0,44,39,2
11,4,15226,11,8,2,12,0,4,1,0,0,39,39,2
36,4,4636,11,8,4,1,2,4,1,0,0,34,39,0
54,0,9648,15,9,2,0,0,4,1,89,0,39,39,2
0,0,22688,6,4,4,0,3,4,0,0,0,24,26,0
28,4,291,11,8,0,12,1,4,0,0,0,39,39,0
6,4,153,11,8,4,6,3,4,0,0,0,29,39,0
8,4,25111,15,9,2,12,0,4,1,0,0,49,39,0
23,6,12571,15,9,4,3,1,4,1,0,0,34,39,2
11,4,6847,9,12,4,4,1,4,0,0,0,59,39,0
10,4,1263,2,7,4,14,1,4,1,0,0,39,39,0
2,2,16910,15,9,4,1,3,4,1,0,0,14,39,0
7,4,24541,11,8,4,6,3,2,1,0,0,24,39,0
21,4,5408,9,12,5,10,4,4,1,0,0,39,39,0
7,7,11559,12,13,4,1,1,2,0,0,0,39,39,0
1,4,24628,1,6,4,8,3,2,1,0,0,6,39,0
41,4,18483,11,8,0,4,4,4,0,0,0,39,39,0
18,4,6868,12,13,4,10,3,4,1,0,0,43,39,2
26,4,14685,6,4,4,7,1,4,0,0,0,19,39,0
28,4,22545,11,8,2,7,0,2,1,53,0,34,39,0
7,4,26785,11,8,2,12,0,4,1,0,0,39,26,0
46,4,16835,6,4,2,5,0,2,1,0,0,39,39,0
23,4,27644,6,4,2,7,0,4,1,0,0,39,26,0
4,4,14052,9,12,4,8,2,4,1,0,0,19,39,0
3,7,25218,15,9,2,8,0,4,1,0,0,39,39,0
25,4,14470,11,8,2,7,5,4,0,95,0,39,39,2
32,0,19476,15,9,2,0,0,4,1,0,0,19,39,2
30,1,17892,11,8,2,3,0,4,1,0,0,39,39,0
31,5,1279,11,8,2,3,0,4,1,0,0,35,39,0
44,4,11425,5,3,2,14,0,4,1,0,32,39,39,0
6,0,23996,7,11,2,0,0,4,1,0,0,39,8,0
18,7,4148,9,12,2,4,0,4,1,0,0,39,39,2
29,4,22001,15,9,2,5,5,4,0,0,0,19,39,0
1,4,4029,2,7,4,8,3,4,1,0,0,24,39,0
11,6,27040,9,12,4,10,1,4,1,0,0,49,39,2
45,0,7642,9,12,2,0,0,4,1,0,0,3,39,0
3,4,10721,11,8,4,8,3,4,0,0,0,19,39,0
11,4,20693,11,8,2,14,0,4,1,0,0,39,39,0
40,4,8619,11,8,2,12,0,4,1,0,0,39,39,0
39,4,20327,5,3,2,3,0,4,1,0,0,39,39,0
16,4,11155,11,8,2,3,0,4,1,0,0,39,39,0
2,4,16430,11,8,4,6,3,4,1,0,0,39,39,0
12,4,18333,11,8,2,7,0,4,1,0,0,39,39,0
13,4,10958,15,9,4,3,2,4,1,0,0,54,7,0
36,2,1012,9,12,0,10,4,4,0,0,0,56,39,0
8,4,16066,3,1,4,9,1,4,0,0,0,39,13,0
27,7,24806,11,8,2,11,0,4,1,0,0,37,39,0
5,4,13829,15,9,2,6,0,4,1,0,0,27,39,0
23,4,16856,11,8,0,3,1,4,1,0,0,39,39,0
8,4,21127,8,10,4,1,1,4,1,0,0,39,0,0
13,6,19313,5,3,2,5,0,4,1,0,0,39,26,0
34,4,8771,8,10,0,1,4,4,0,0,0,37,39,0
0,4,1764,1,6,4,9,3,4,0,0,0,23,39,0
29,2,18362,9,12,2,11,0,4,1,0,0,39,39,2
33,7,160,15,9,2,1,0,4,1,0,0,39,39,2
17,4,28452,15,9,4,4,1,4,0,0,0,49,39,0
25,0,24774,12,13,2,0,0,4,1,0,0,49,39,0
24,1,15587,9,12,2,1,0,4,1,0,0,39,39,0
15,4,24962,9,12,4,8,4,3,1,0,0,39,39,0
15,4,17486,11,8,2,7,0,4,1,0,0,39,39,0
30,4,6028,15,9,2,10,0,4,1,0,0,69,39,0
33,4,22613,15,9,2,12,0,4,1,0,0,39,39,0
60,4,9399,5,3,6,9,4,4,0,0,0,22,39,0
16,4,13875,11,8,0,4,1,4,1,0,0,39,39,0
30,5,15026,11,8,2,7,0,4,1,0,0,47,39,0
47,4,12307,1,6,2,14,0,4,1,0,0,39,39,0
17,4,21782,11,8,2,4,0,4,1,0,0,49,39,0
17,2,14969,11,8,4,10,4,2,0,0,0,34,39,0
50,2,5389,12,13,4,4,2,4,0,113,0,70,39,2
20,2,2118,11,8,4,8,1,4,1,0,0,39,39,0
17,4,28453,9,12,2,10,0,4,1,0,0,39,39,2
5,0,15935,15,9,4,0,3,4,0,0,0,28,39,0
33,6,18693,10,15,0,12,1,4,1,0,0,63,39,0
43,4,16356,9,12,2,4,0,4,1,0,0,44,39,2
29,2,14223,9,12,0,10,4,4,0,0,0,42,39,0
27,4,16131,9,12,2,3,0,4,1,95,0,39,39,2
26,4,12166,11,8,2,12,2,4,0,0,0,43,31,0
31,4,12939,12,13,2,10,0,4,1,0,0,39,8,2
19,4,28213,11,8,4,1,2,4,0,46,0,39,27,0
31,4,4623,15,9,4,1,1,4,0,0,0,42,39,0
20,4,27883,15,9,2,1,0,4,1,0,0,39,39,0
34,4,12253,12,13,2,12,0,4,1,0,0,39,39,2
35,4,3274,12,13,2,10,0,4,1,0,0,44,39,2
10,4,6206,4,2,4,12,3,1,0,0,0,19,40,0
26,2,816,12,13,2,4,0,4,1,0,0,39,39,2
6,4,13970,11,8,4,8,3,2,1,0,0,24,39,0
49,4,9397,7,11,2,7,0,4,1,83,0,39,41,2
20,6,15538,0,5,2,8,5,4,0,42,0,39,39,0
18,4,9760,15,9,4,1,1,4,0,0,0,39,39,0
25,2,12966,9,12,2,10,0,4,1,81,0,39,39,2
32,4,16745,0,5,4,8,4,4,0,0,0,37,29,0
34,2,16824,9,12,2,10,5,4,0,0,0,39,39,2
54,1,10076,11,8,6,4,1,4,1,0,0,8,39,0
33,2,12196,12,13,2,10,5,4,0,0,51,39,39,2
46,4,1247,11,8,6,1,4,4,0,0,0,39,39,0
24,7,13799,12,13,4,10,3,4,0,0,0,34,39,0
7,7,22672,15,9,4,7,3,4,0,0,0,39,39,0
24,2,12760,15,9,0,8,4,4,0,0,0,44,39,0
16,2,12024,7,11,2,1,0,4,1,0,0,39,39,0
25,2,22184,15,9,2,3,0,2,1,0,0,39,39,0
6,4,8698,9,12,4,12,3,1,1,0,0,39,39,0
32,4,18606,8,10,0,10,1,4,0,0,0,37,39,0
11,6,5823,2,7,2,3,1,4,1,0,0,39,39,0
14,4,9000,4,2,2,6,0,4,1,0,0,55,26,0
11,4,10628,9,12,4,1,3,2,1,0,0,34,39,0
20,4,15782,1,6,2,3,0,4,1,0,0,24,39,0
2,4,25423,15,9,4,4,3,4,1,0,0,39,39,0
34,2,28222,9,12,2,10,0,4,1,0,0,25,39,0
8,4,5235,8,10,2,12,0,4,1,0,0,40,39,0
32,5,7968,11,8,2,4,0,4,1,0,0,49,39,0
30,4,12584,11,8,0,12,4,4,0,0,0,44,39,0
31,2,1398,11,8,2,8,0,4,1,0,0,39,39,0
24,2,25498,11,8,0,1,1,4,0,0,0,39,39,0
15,4,13039,11,8,0,1,4,4,0,0,0,39,39,0
9,0,24794,11,8,4,0,4,4,0,0,0,15,39,0
29,4,10587,11,8,2,6,0,2,1,0,0,39,39,0
0,4,5945,0,5,4,12,3,4,0,0,0,19,39,0
17,4,25717,1,6,0,6,1,4,1,0,0,42,39,0
27,4,1497,11,8,4,1,2,4,0,0,0,29,39,0
6,4,11349,7,11,4,8,3,4,0,0,0,19,39,0
18,4,3077,15,9,4,10,4,1,1,73,0,19,39,0
13,4,15182,9,12,4,14,1,4,1,76,0,39,39,0
48,0,8889,15,9,2,0,0,1,1,0,0,19,39,0
17,4,21171,9,12,2,12,0,4,1,0,0,44,23,0
17,1,10074,14,14,2,10,0,4,1,0,0,39,39,2
22,4,10614,8,10,2,1,0,4,1,0,0,39,39,0
11,4,1242,8,10,2,1,0,4,1,36,0,39,39,0
36,2,16971,12,13,2,4,0,4,1,98,0,69,39,2
17,4,2379,1,6,4,14,4,4,1,0,0,39,39,0
4,4,21769,11,8,4,3,1,4,1,0,0,39,39,0
36,4,5912,5,3,2,5,0,4,1,0,0,44,39,0
37,6,3122,12,13,0,10,1,4,1,0,0,49,39,2
15,4,12911,15,9,0,12,4,4,0,0,0,39,39,0
22,7,6623,9,12,4,10,1,4,1,0,0,34,39,0
22,4,11048,15,9,0,7,4,4,0,0,0,39,39,0
12,4,13696,11,8,2,4,0,4,1,0,0,39,11,0
12,4,672,11,8,0,10,1,4,0,0,0,39,39,0
26,4,10136,11,8,2,3,0,4,1,0,0,41,39,2
3,0,2527,15,9,4,0,3,4,1,0,0,14,39,0
22,4,18427,12,13,2,1,0,4,1,0,0,39,39,0
28,4,21441,15,9,0,4,1,4,0,0,0,39,39,0
19,4,13202,15,9,2,7,0,4,1,0,0,39,39,0
54,0,7783,8,10,6,0,1,4,0,0,0,39,39,0
45,0,16223,11,8,2,0,0,4,1,0,0,39,39,0
26,2,25358,15,9,0,1,1,4,0,3,0,19,26,0
14,4,11130,11,8,4,12,4,2,0,0,0,57,39,0
22,4,24581,11,8,2,4,0,4,1,0,0,59,39,2
15,4,8009,9,12,2,10,5,4,0,0,51,31,39,2
28,2,28242,11,8,2,3,0,2,1,0,0,39,39,2
2,4,22078,11,8,4,6,3,4,1,0,0,49,39,0
26,4,25767,15,9,2,10,0,4,1,0,0,47,39,2
15,4,2690,8,10,2,14,0,4,1,0,0,39,39,0
26,6,12399,9,12,4,12,1,4,0,0,0,59,39,0
17,4,17005,9,12,2,1,0,4,1,0,0,26,39,0
49,5,6795,15,9,2,10,0,4,1,0,0,39,39,0
20,4,12063,8,10,2,3,0,4,1,0,50,39,39,2
29,5,13956,7,11,2,4,5,4,0,0,0,39,39,0
6,4,14565,9,12,4,10,3,4,0,0,0,39,39,0
24,4,25866,9,12,4,10,1,4,1,0,0,39,39,2
46,4,19184,11,8,2,6,0,2,1,0,0,39,0,0
38,4,5635,11,8,2,6,0,4,1,52,0,39,39,2
18,6,25863,14,14,2,10,0,4,1,0,0,49,39,2
11,4,10147,6,4,4,3,1,4,1,0,0,49,0,2
20,4,5877,9,12,2,10,0,4,1,0,0,54,39,2
46,0,25250,11,8,2,0,0,4,1,0,0,19,39,0
26,4,6759,9,12,2,10,0,4,1,0,0,41,39,2
13,6,8367,8,10,4,3,3,4,1,0,0,59,39,0
19,2,4634,12,13,2,10,5,4,0,0,0,59,39,2
37,4,26904,9,12,2,12,0,4,1,0,0,39,39,2
19,1,2025,9,12,2,1,0,4,1,0,0,49,39,2
61,5,14937,9,12,2,4,0,4,1,0,80,39,39,2
60,4,7043,9,12,2,4,0,4,1,0,0,49,39,2
11,4,3071,11,8,3,8,1,1,0,0,0,39,30,0
22,6,14886,11,8,2,3,0,4,1,0,0,70,39,2
20,4,25538,9,12,5,13,1,1,1,0,0,39,30,0
17,4,17563,8,10,2,10,0,4,1,95,0,44,39,2
5,2,23425,9,12,4,10,3,4,0,0,0,34,39,0
37,4,3397,9,12,4,8,1,4,0,0,0,49,39,0
4,4,16749,15,9,4,12,3,4,0,0,0,19,39,0
19,4,6287,0,5,2,3,0,4,1,0,0,39,39,0
45,6,8820,11,8,6,1,2,4,0,0,0,29,39,0
23,4,13302,15,9,2,12,0,4,1,0,0,39,39,2
30,6,11964,15,9,0,10,4,2,0,0,0,39,39,0
21,4,20714,9,12,2,12,0,4,1,0,0,69,39,2
11,4,10704,4,2,4,3,1,4,1,0,0,39,4,0
29,4,5320,9,12,0,10,4,4,0,0,0,39,39,0
5,4,2596,15,9,2,8,0,4,1,0,0,34,39,0
20,4,3319,11,8,0,12,4,4,0,0,0,24,2,0
52,4,12952,0,5,5,7,1,4,0,0,0,27,29,0
26,4,9709,9,12,2,4,0,4,1,0,0,49,39,2
36,4,3798,9,12,4,8,1,1,0,0,0,20,24,2
3,4,28422,11,8,4,12,3,2,0,0,0,34,39,0
5,4,15119,9,12,4,10,1,4,1,0,0,49,39,0
31,4,6780,6,4,2,3,0,4,1,0,0,43,39,0
23,1,22925,12,13,2,10,0,4,1,0,0,39,39,2
51,0,27212,15,9,2,0,0,4,1,0,0,19,39,0
22,4,2156,15,9,0,8,1,4,0,0,37,54,39,0
40,4,12279,11,8,2,13,0,2,1,0,50,39,38,2
6,4,24531,0,5,4,8,4,4,1,0,0,59,26,0
8,2,12079,9,12,2,10,5,4,0,0,0,37,39,2
5,4,2722,11,8,4,10,3,2,1,0,0,39,39,0
6,4,28149,2,7,4,9,3,4,1,0,0,29,39,0
24,2,1809,9,12,2,10,0,4,1,0,0,44,39,2
8,4,9706,15,9,4,7,1,4,0,0,0,24,39,0
41,4,2394,15,9,2,12,0,4,1,0,0,39,39,0
16,4,11415,11,8,0,12,1,1,1,0,0,44,24,0
11,4,17118,12,13,2,10,0,4,1,0,0,47,39,0
2,4,4963,1,6,4,7,1,4,0,0,0,24,39,0
27,4,5256,15,9,0,1,2,4,0,0,0,39,39,0
51,4,12208,13,0,4,7,1,4,1,0,0,9,39,0
16,7,25167,11,8,2,3,0,4,1,0,0,39,39,2
7,4,19887,11,8,0,4,1,4,0,0,0,39,39,0
27,6,2446,11,8,2,5,0,4,1,0,0,49,39,0
21,4,15556,9,12,2,4,0,4,1,98,0,39,39,2
14,4,27669,11,8,5,3,4,4,0,0,0,39,26,0
12,4,26394,11,8,0,1,1,4,0,0,0,39,39,0
48,4,21825,6,4,6,12,1,4,0,0,0,39,39,0
38,4,11199,11,8,6,1,2,4,0,0,0,39,39,0
32,4,1988,11,8,2,4,0,4,1,0,0,39,39,0
10,4,24793,11,8,4,7,3,2,0,0,0,39,39,0
24,4,453,11,8,0,12,1,4,1,0,0,29,39,0
16,6,25251,15,9,2,3,0,4,1,0,0,49,39,2
5,6,22328,11,8,4,5,3,4,1,0,0,39,39,0
24,4,23290,11,8,2,10,0,4,1,0,51,39,39,2
49,4,848,11,8,2,8,0,2,1,0,0,3,39,0
21,4,10072,15,9,0,12,1,4,1,0,0,59,39,0
26,4,4679,11,8,2,7,0,4,1,0,0,41,39,2
23,2,26435,15,9,2,6,0,4,1,0,0,39,26,0
15,4,14970,15,9,2,12,0,4,1,0,0,39,39,2
13,4,12040,11,8,4,12,4,4,0,0,0,34,26,0
18,4,23526,9,12,2,1,0,4,1,0,0,39,39,0
24,4,5213,12,13,2,10,0,4,1,112,0,49,39,2
16,2,3068,9,12,4,10,1,0,1,0,0,59,39,0
19,4,22348,9,12,2,4,0,4,1,0,0,54,39,2
16,6,13108,9,12,2,10,0,4,1,0,0,59,39,0
36,4,19868,11,8,2,4,0,4,1,0,0,59,39,2
10,4,13405,9,12,4,12,1,4,1,0,0,44,39,0
5,4,17995,9,12,4,6,3,4,0,0,0,14,39,0
9,4,23366,11,8,2,12,0,2,1,0,0,35,39,0
47,4,19758,11,8,2,12,5,4,0,0,0,20,39,0
31,4,9843,15,9,0,1,4,4,0,0,0,44,39,0
6,4,26862,11,8,4,1,3,4,0,0,0,39,39,0
9,4,20682,15,9,4,12,4,4,0,0,0,39,0,0
18,6,4862,9,12,2,10,0,4,1,0,0,39,39,0
29,4,26408,15,9,2,12,0,4,1,0,0,39,39,2
48,6,655,15,9,6,4,4,4,0,0,0,44,39,0
36,4,19054,11,8,6,7,1,4,1,93,0,39,39,0
1,4,25201,4,2,4,8,2,4,1,0,0,53,26,0
17,6,5928,14,14,2,10,0,4,1,0,0,54,39,2
11,4,3383,11,8,4,7,4,4,0,0,0,39,13,0
20,4,4341,9,12,2,4,0,4,1,0,0,59,39,2
44,0,11957,9,12,2,0,0,4,1,0,0,9,39,0
42,4,14046,9,12,2,10,0,4,1,79,0,39,39,0
15,4,21293,12,13,4,4,1,4,0,108,0,59,39,2
14,4,1583,9,12,2,10,5,4,0,0,0,34,39,0
8,2,3851,9,12,4,10,1,4,0,0,0,39,39,0
64,4,5112,3,1,2,10,0,4,1,0,0,14,31,0
30,4,10698,11,8,5,8,2,2,0,0,0,34,39,0
22,4,473,11,8,2,3,0,4,1,0,0,39,39,0
20,4,20552,15,9,2,8,0,2,1,0,0,29,39,0
27,4,18266,11,8,2,7,0,4,1,0,0,44,39,2
20,4,20488,7,11,2,3,0,4,1,0,0,44,39,0
24,4,10551,15,9,2,1,0,4,1,0,0,49,39,2
10,0,13118,4,2,2,0,5,4,0,0,0,39,26,0
38,4,12408,15,9,2,10,0,4,1,0,0,39,31,2
43,4,9754,9,12,2,12,0,4,1,0,0,39,39,2
5,4,27575,7,11,4,6,1,4,1,0,0,35,0,0
6,4,19903,9,12,4,12,1,4,1,0,0,24,39,0
2,4,28344,11,8,4,7,1,4,0,0,0,59,39,0
28,4,4110,15,9,2,7,0,4,1,0,0,43,39,2
19,4,8031,11,8,5,8,4,2,0,0,0,29,39,0
29,4,20701,9,12,2,10,0,4,1,0,0,39,39,2
31,4,13388,1,6,2,7,0,4,1,0,0,39,39,0
22,6,19716,11,8,2,8,0,4,1,0,0,49,39,0
12,4,21352,9,12,2,14,0,4,1,0,0,19,39,0
22,4,13367,11,8,0,1,1,4,0,0,0,39,39,0
9,4,10423,11,8,4,4,3,3,0,0,0,39,26,0
20,4,15377,7,11,0,10,4,4,1,0,0,24,39,0
32,4,21457,15,9,2,1,5,4,0,0,0,39,39,2
10,4,12337,9,12,4,12,3,4,1,0,0,39,39,0
11,4,18862,0,5,4,6,2,4,1,0,0,39,26,0
18,4,22360,15,9,0,12,4,4,0,0,0,29,39,0
37,0,637,11,8,2,0,0,4,1,42,0,39,39,0
0,4,25685,0,5,4,8,3,4,1,0,0,39,39,0
1,4,15901,11,8,4,6,3,0,1,0,0,39,39,0
16,4,26861,15,9,4,1,4,3,0,0,0,37,39,0
16,4,26043,7,11,2,12,0,1,1,0,0,59,39,0
34,4,7493,15,9,2,1,5,4,0,0,0,34,39,0
32,4,3352,11,8,4,1,3,1,0,0,0,39,39,0
32,5,9240,15,9,0,4,1,4,1,0,77,49,39,0
24,4,1809,15,9,2,12,0,4,1,0,0,34,39,2
47,4,18871,3,1,0,9,1,4,0,0,0,11,39,0
23,4,21466,15,9,2,10,0,4,1,0,0,39,39,2
32,1,17057,11,8,6,1,1,4,0,0,0,39,39,0
6,4,7784,9,12,4,10,3,4,0,0,0,39,39,0
17,4,9137,15,9,0,1,4,4,0,0,0,39,39,0
21,4,3421,1,6,2,3,0,4,1,81,0,39,39,2
30,6,343,15,9,2,5,0,4,1,0,0,83,39,0
13,4,1583,11,8,4,1,2,4,0,0,54,39,39,0
19,4,11533,7,11,2,1,0,4,1,0,0,39,39,2
